movie_title,similar_movie_title,similarity_score,rank
Bridge to Terabithia,Stick It,0.4306289851665497,5
Bridge to Terabithia,Latter Days,0.427030086517334,6
Bridge to Terabithia,The Neon Demon,0.42517757415771484,7
Bridge to Terabithia,Speed Racer,0.417023241519928,8
Bridge to Terabithia,Submarine,0.4124036133289337,9
Bridge to Terabithia,Foolish,0.41196706891059875,10
Finding Neverland,Pan,0.6639310717582703,1
Finding Neverland,Hook,0.5992252230644226,2
Finding Neverland,Return to Never Land,0.5397944450378418,3
Finding Neverland,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.41932281851768494,4
Finding Neverland,August Rush,0.4114140272140503,5
Finding Neverland,Stuart Little,0.3996884822845459,6
Finding Neverland,Anything Else,0.3978201150894165,7
Finding Neverland,Wish I Was Here,0.3808176815509796,8
Finding Neverland,The NeverEnding Story,0.38079890608787537,9
Finding Neverland,Pete's Dragon,0.3793994188308716,10
A Madea Christmas,Black Nativity,0.45453405380249023,1
A Madea Christmas,The Family Stone,0.44840192794799805,2
A Madea Christmas,The Nutcracker,0.4483642876148224,3
A Madea Christmas,Christmas Mail,0.4390805959701538,4
A Madea Christmas,The Orphanage,0.4359651803970337,5
A Madea Christmas,I Can Do Bad All By Myself,0.4334731101989746,6
A Madea Christmas,Pieces of April,0.4287228286266327,7
A Madea Christmas,Darkness Falls,0.4237411618232727,8
A Madea Christmas,Love Actually,0.4207434356212616,9
A Madea Christmas,Christmas with the Kranks,0.41428378224372864,10
The Grey,Against the Wild,0.4829259514808655,1
The Grey,Black Hawk Down,0.4738128185272217,2
The Grey,The Abyss,0.4685066044330597,3
The Grey,Damnation Alley,0.45976829528808594,4
The Grey,The Edge,0.4592500925064087,5
The Grey,Eden,0.44712650775909424,6
The Grey,Open Season,0.43815451860427856,7
The Grey,The Descent,0.43700727820396423,8
The Grey,Predator,0.43004605174064636,9
The Grey,Eight Legged Freaks,0.4271431267261505,10
Hide and Seek,Urbania,0.5580229759216309,1
Hide and Seek,The Young Unknowns,0.5517630577087402,2
Hide and Seek,I Am Sam,0.5154550075531006,3
Hide and Seek,Lights Out,0.49875664710998535,4
Hide and Seek,Old Dogs,0.4912448525428772,5
Hide and Seek,Stoker,0.4853322505950928,6
Hide and Seek,Case 39,0.47735217213630676,7
Hide and Seek,Charlie St. Cloud,0.47572198510169983,8
Hide and Seek,A.I. Artificial Intelligence,0.4697492718696594,9
Hide and Seek,Creative Control,0.4669666886329651,10
Anchorman: The Legend of Ron Burgundy,Anchorman 2: The Legend Continues,0.551095724105835,1
Anchorman: The Legend of Ron Burgundy,Network,0.4328731596469879,2
Anchorman: The Legend of Ron Burgundy,Ace Ventura: Pet Detective,0.41485297679901123,3
Anchorman: The Legend of Ron Burgundy,Connie and Carla,0.41057708859443665,4
Anchorman: The Legend of Ron Burgundy,Orgazmo,0.40788206458091736,5
Anchorman: The Legend of Ron Burgundy,Top Cat Begins,0.40772318840026855,6
Anchorman: The Legend of Ron Burgundy,Wendy and Lucy,0.40192365646362305,7
Anchorman: The Legend of Ron Burgundy,Marmaduke,0.39696750044822693,8
Anchorman: The Legend of Ron Burgundy,Someone Like You...,0.39620620012283325,9
Anchorman: The Legend of Ron Burgundy,See Spot Run,0.3841670751571655,10
GoodFellas,The Godfather: Part II,0.5751047134399414,1
GoodFellas,The Funeral,0.5564842820167542,2
GoodFellas,Black Mass,0.5440521836280823,3
GoodFellas,The Godfather,0.5417225360870361,4
GoodFellas,Lords of London,0.5291213989257812,5
GoodFellas,The Long Riders,0.5193197727203369,6
GoodFellas,Easy Money,0.5095205307006836,7
GoodFellas,Angela's Ashes,0.5088807344436646,8
GoodFellas,Find Me Guilty,0.5039014220237732,9
GoodFellas,Sugar Hill,0.48985370993614197,10
Agent Cody Banks,Submarine,0.5249006152153015,1
Agent Cody Banks,Stick It,0.5063857436180115,2
Agent Cody Banks,Wicked Blood,0.48648160696029663,3
Agent Cody Banks,Molly,0.4840467572212219,4
Agent Cody Banks,Bless the Child,0.46872302889823914,5
Agent Cody Banks,Winter's Bone,0.4499437212944031,6
Agent Cody Banks,The Motel,0.44908419251441956,7
Agent Cody Banks,The Battle of Shaker Heights,0.44383761286735535,8
Agent Cody Banks,Focus,0.4436003863811493,9
Agent Cody Banks,Surf's Up,0.4419051706790924,10
Nanny McPhee,Nanny McPhee and the Big Bang,0.6803725361824036,1
Nanny McPhee,The Boy,0.5329439640045166,2
Nanny McPhee,Because I Said So,0.5011945962905884,3
Nanny McPhee,I Am Love,0.49715250730514526,4
Nanny McPhee,Mary Poppins,0.47414323687553406,5
Nanny McPhee,Mrs. Doubtfire,0.4615868031978607,6
Nanny McPhee,Big Momma's House 2,0.44444090127944946,7
Nanny McPhee,A Simple Wish,0.442941814661026,8
Nanny McPhee,Flirting with Disaster,0.44041499495506287,9
Nanny McPhee,Anne of Green Gables,0.4329286217689514,10
Scarface,Easy Money,0.517569899559021,1
Scarface,Casa De Mi Padre,0.515575110912323,2
Scarface,Lords of London,0.5077370405197144,3
Scarface,Machine Gun McCain,0.5058276653289795,4
Scarface,Traffic,0.5019469857215881,5
Scarface,Manito,0.48834744095802307,6
Scarface,Get Rich or Die Tryin',0.48716744780540466,7
Scarface,Layer Cake,0.48434385657310486,8
Scarface,Clear and Present Danger,0.47991377115249634,9
Scarface,Skin Trade,0.4794829189777374,10
Nothing to Lose,What Women Want,0.5626745223999023,1
Nothing to Lose,Identity Thief,0.5451974868774414,2
Nothing to Lose,Boomerang,0.5143054723739624,3
Nothing to Lose,Renaissance Man,0.5111650824546814,4
Nothing to Lose,Small Time Crooks,0.4958485960960388,5
Nothing to Lose,Plastic,0.49440479278564453,6
Nothing to Lose,The Dilemma,0.49438267946243286,7
Nothing to Lose,Among Giants,0.48636335134506226,8
Nothing to Lose,Bad Santa,0.4818991720676422,9
Nothing to Lose,What's the Worst That Could Happen?,0.4753088057041168,10
The Last Emperor,1911,0.5688471794128418,1
The Last Emperor,The Grandmaster,0.4724576473236084,2
The Last Emperor,The Warlords,0.4694896936416626,3
The Last Emperor,"The Good, The Bad, The Weird",0.45059454441070557,4
The Last Emperor,Reign of Assassins,0.4211535155773163,5
The Last Emperor,City of Life and Death,0.4208109676837921,6
The Last Emperor,House of Flying Daggers,0.4186302125453949,7
The Last Emperor,Bulletproof Monk,0.41803473234176636,8
The Last Emperor,Hero,0.4072434604167938,9
The Last Emperor,The Wolverine,0.39667630195617676,10
Contraband,Small Apartments,0.5900421142578125,1
Contraband,Ransom,0.586503803730011,2
Contraband,Heli,0.5834725499153137,3
Contraband,City By The Sea,0.5660315752029419,4
Contraband,A Low Down Dirty Shame,0.5500918626785278,5
Contraband,Skin Trade,0.5491406321525574,6
Contraband,Easy Money,0.547939658164978,7
Contraband,Let's Go to Prison,0.5464199781417847,8
Contraband,Pride and Glory,0.5432558655738831,9
Contraband,The Firm,0.5418602824211121,10
Money Talks,Silent Movie,0.40738731622695923,1
Money Talks,Dirty Work,0.38016578555107117,2
Money Talks,Half Past Dead,0.37943851947784424,3
Money Talks,Bad Santa,0.377146452665329,4
Money Talks,Tomcats,0.36002248525619507,5
Money Talks,Inside Job,0.35329470038414,6
Money Talks,The Big Lebowski,0.35210511088371277,7
Money Talks,Movie 43,0.3514222800731659,8
Money Talks,Fortress,0.3498051166534424,9
Money Talks,Leatherheads,0.3486796021461487,10
There Will Be Blood,A Better Life,0.44687893986701965,1
There Will Be Blood,The Claim,0.44149714708328247,2
There Will Be Blood,Departure,0.4407869577407837,3
There Will Be Blood,Contraband,0.438385933637619,4
There Will Be Blood,Ong Bak 2,0.43540528416633606,5
There Will Be Blood,The Matador,0.43188610672950745,6
There Will Be Blood,All Hat,0.43077895045280457,7
There Will Be Blood,All the Pretty Horses,0.4306999742984772,8
There Will Be Blood,Metropolis,0.4271484315395355,9
There Will Be Blood,The Beastmaster,0.4243965744972229,10
The Wild Thornberrys Movie,Walking and Talking,0.5237817168235779,1
The Wild Thornberrys Movie,This Is 40,0.4986698627471924,2
The Wild Thornberrys Movie,Parental Guidance,0.47429943084716797,3
The Wild Thornberrys Movie,Because I Said So,0.47355639934539795,4
The Wild Thornberrys Movie,The Quiet,0.46867161989212036,5
The Wild Thornberrys Movie,Still Alice,0.4630928933620453,6
The Wild Thornberrys Movie,Lilo & Stitch,0.4601062536239624,7
The Wild Thornberrys Movie,Trust,0.44497624039649963,8
The Wild Thornberrys Movie,The Wiz,0.44486093521118164,9
The Wild Thornberrys Movie,Because of Winn-Dixie,0.44401538372039795,10
Rugrats Go Wild,Rugrats in Paris: The Movie,0.4875844120979309,1
Rugrats Go Wild,Madagascar,0.4587721824645996,2
Rugrats Go Wild,Alpha and Omega: The Legend of the Saw Tooth Cave,0.42148685455322266,3
Rugrats Go Wild,VeggieTales: The Pirates Who Don't Do Anything,0.3966437876224518,4
Rugrats Go Wild,Return to the Blue Lagoon,0.369608610868454,5
Rugrats Go Wild,The Naked Ape,0.3590432107448578,6
Rugrats Go Wild,Sausage Party,0.3535460829734802,7
Rugrats Go Wild,Love in the Time of Monsters,0.35345083475112915,8
Rugrats Go Wild,The Kentucky Fried Movie,0.34865665435791016,9
Rugrats Go Wild,Into the Grizzly Maze,0.3468463718891144,10
Undercover Brother,Malcolm X,0.49882397055625916,1
Undercover Brother,Black November,0.49817830324172974,2
Undercover Brother,Men in Black,0.48795366287231445,3
Undercover Brother,Cotton Comes to Harlem,0.47946518659591675,4
Undercover Brother,Suicide Squad,0.4632262587547302,5
Undercover Brother,The Great Debaters,0.45199862122535706,6
Undercover Brother,Goodbye Bafana,0.4464263617992401,7
Undercover Brother,Sweet Sweetback's Baadasssss Song,0.4406132698059082,8
Undercover Brother,Cry Freedom,0.4396263659000397,9
Undercover Brother,G.I. Joe: Retaliation,0.4340685307979584,10
The Sisterhood of the Traveling Pants,The Sisterhood of the Traveling Pants 2,0.5329424738883972,1
The Sisterhood of the Traveling Pants,Brokedown Palace,0.5018313527107239,2
The Sisterhood of the Traveling Pants,Saving Silverman,0.4811125695705414,3
The Sisterhood of the Traveling Pants,Black Rock,0.47075116634368896,4
The Sisterhood of the Traveling Pants,Sleepover,0.46942833065986633,5
The Sisterhood of the Traveling Pants,Crossroads,0.46718472242355347,6
The Sisterhood of the Traveling Pants,"Dancer, Texas Pop. 81",0.4470750689506531,7
The Sisterhood of the Traveling Pants,The Hangover,0.43574419617652893,8
The Sisterhood of the Traveling Pants,Donkey Punch,0.4162876009941101,9
The Sisterhood of the Traveling Pants,The World's End,0.4155453145503998,10
Kiss of the Dragon,"A Woman, a Gun and a Noodle Shop",0.524082362651825,1
Kiss of the Dragon,The Replacement Killers,0.523135781288147,2
Kiss of the Dragon,Blackhat,0.4909776449203491,3
Kiss of the Dragon,Mulan,0.45798614621162415,4
Kiss of the Dragon,Rush Hour 3,0.4559418261051178,5
Kiss of the Dragon,Out of Time,0.45513850450515747,6
Kiss of the Dragon,A Tale of Three Cities,0.44494369626045227,7
Kiss of the Dragon,1911,0.44247710704803467,8
Kiss of the Dragon,Hero,0.441458523273468,9
Kiss of the Dragon,Shanghai Noon,0.4374645948410034,10
The House Bunny,Sorority Row,0.5571479201316833,1
The House Bunny,Legally Blonde,0.5175105333328247,2
The House Bunny,Neighbors 2: Sorority Rising,0.5142327547073364,3
The House Bunny,The Second Mother,0.506354808807373,4
The House Bunny,The Women,0.4758094251155853,5
The House Bunny,The Neon Demon,0.4683278203010559,6
The House Bunny,Blue Crush,0.4638669192790985,7
The House Bunny,Freaky Friday,0.4628285765647888,8
The House Bunny,A Thin Line Between Love and Hate,0.46241092681884766,9
The House Bunny,Loving Annabelle,0.4585322439670563,10
Beauty Shop,Caramel,0.4732975661754608,1
Beauty Shop,Barbershop 2:  Back in Business,0.47152262926101685,2
Beauty Shop,Shortbus,0.3644172251224518,3
Beauty Shop,Maniac,0.34329989552497864,4
Beauty Shop,The Women,0.3243110477924347,5
Beauty Shop,Flicka,0.32016855478286743,6
Beauty Shop,The Land Girls,0.3178463876247406,7
Beauty Shop,A Walk on the Moon,0.3138211667537689,8
Beauty Shop,The Neon Demon,0.3122515380382538,9
Beauty Shop,My Summer of Love,0.31202736496925354,10
Million Dollar Arm,Moneyball,0.5668572783470154,1
Million Dollar Arm,The Benchwarmers,0.5311686992645264,2
Million Dollar Arm,For Love of the Game,0.5062066912651062,3
Million Dollar Arm,The Rookie,0.490660697221756,4
Million Dollar Arm,42,0.4681568443775177,5
Million Dollar Arm,Summer Catch,0.45604151487350464,6
Million Dollar Arm,How Do You Know,0.4401188790798187,7
Million Dollar Arm,The Cookout,0.4381873309612274,8
Million Dollar Arm,Trouble with the Curve,0.43209394812583923,9
Million Dollar Arm,The Bad News Bears,0.4242458641529083,10
The Giver,Igby Goes Down,0.5343438982963562,1
The Giver,Letters to God,0.5314270853996277,2
The Giver,Anomalisa,0.5187364816665649,3
The Giver,St. Vincent,0.5123778581619263,4
The Giver,Broken Vessels,0.5074349641799927,5
The Giver,Man of Steel,0.4922723174095154,6
The Giver,Ong Bak 2,0.49052438139915466,7
The Giver,Big,0.48865029215812683,8
The Giver,The Butterfly Effect,0.4819484353065491,9
The Giver,Little Boy,0.4812735319137573,10
What a Girl Wants,Because I Said So,0.6440305113792419,1
What a Girl Wants,Labor Day,0.5650014877319336,2
What a Girl Wants,Cinderella,0.5585641264915466,3
What a Girl Wants,Because of Winn-Dixie,0.5516829490661621,4
What a Girl Wants,House at the End of the Street,0.5470242500305176,5
What a Girl Wants,Departure,0.5339912176132202,6
What a Girl Wants,Easy Virtue,0.522703230381012,7
What a Girl Wants,Inkheart,0.5202603936195374,8
What a Girl Wants,The Long Kiss Goodnight,0.5139672160148621,9
What a Girl Wants,Stoker,0.5130178332328796,10
Jeepers Creepers 2,Wind Walkers,0.48383334279060364,1
Jeepers Creepers 2,C.H.U.D.,0.47924965620040894,2
Jeepers Creepers 2,Prophecy,0.46082478761672974,3
Jeepers Creepers 2,Lake Placid,0.46056345105171204,4
Jeepers Creepers 2,Beetlejuice,0.4584750831127167,5
Jeepers Creepers 2,Ouija,0.4567161202430725,6
Jeepers Creepers 2,The Horror Network Vol. 1,0.45337584614753723,7
Jeepers Creepers 2,Hellraiser,0.44557487964630127,8
Jeepers Creepers 2,Queen Crab,0.4399201273918152,9
Jeepers Creepers 2,Monster House,0.4268251359462738,10
Good Luck Chuck,Fly Me to the Moon,0.5175108313560486,1
Good Luck Chuck,Drag Me to Hell,0.5000191330909729,2
Good Luck Chuck,The Grudge 2,0.4954921007156372,3
Good Luck Chuck,Me You and Five Bucks,0.49405738711357117,4
Good Luck Chuck,Black Snake Moan,0.4755343496799469,5
Good Luck Chuck,Bound,0.45778194069862366,6
Good Luck Chuck,Stoker,0.45759057998657227,7
Good Luck Chuck,Into the Woods,0.44804647564888,8
Good Luck Chuck,Beastly,0.4450611174106598,9
Good Luck Chuck,Howl's Moving Castle,0.4418239891529083,10
Cradle 2 the Grave,Diamonds Are Forever,0.5679700374603271,1
Cradle 2 the Grave,Triple 9,0.5149308443069458,2
Cradle 2 the Grave,Commando,0.5143935084342957,3
Cradle 2 the Grave,Blue Streak,0.5131061673164368,4
Cradle 2 the Grave,Wild Target,0.5003035664558411,5
Cradle 2 the Grave,Lords of London,0.490058571100235,6
Cradle 2 the Grave,Skin Trade,0.4872078001499176,7
Cradle 2 the Grave,Contraband,0.48705682158470154,8
Cradle 2 the Grave,Ransom,0.4858885109424591,9
Cradle 2 the Grave,Compadres,0.4846941828727722,10
The Hours,Aloft,0.5048696398735046,1
The Hours,The Incredibly True Adventure of Two Girls In Love,0.4990534782409668,2
The Hours,Vamps,0.48307710886001587,3
The Hours,The Dead Girl,0.4799312949180603,4
The Hours,For Colored Girls,0.4773608148097992,5
The Hours,Enter Nowhere,0.47672632336616516,6
The Hours,Message in a Bottle,0.4738749563694,7
The Hours,Cyrus,0.4721236228942871,8
The Hours,The Fountain,0.4685073792934418,9
The Hours,H.,0.4657055735588074,10
She's the Man,Song One,0.5172054171562195,1
She's the Man,Monster-in-Law,0.4751482903957367,2
She's the Man,You Again,0.47119736671447754,3
She's the Man,Plush,0.45440953969955444,4
She's the Man,Enough Said,0.4540039300918579,5
She's the Man,Exotica,0.4531230926513672,6
She's the Man,Yes,0.44341570138931274,7
She's the Man,Walking and Talking,0.4284306764602661,8
She's the Man,A Streetcar Named Desire,0.42182809114456177,9
She's the Man,El Mariachi,0.41851428151130676,10
Mr. Bean's Holiday,Midnight in Paris,0.5203303098678589,1
Mr. Bean's Holiday,Departure,0.47424083948135376,2
Mr. Bean's Holiday,Boyhood,0.47384464740753174,3
Mr. Bean's Holiday,Notting Hill,0.45350709557533264,4
Mr. Bean's Holiday,Four Single Fathers,0.4458886384963989,5
Mr. Bean's Holiday,Our Kind of Traitor,0.44332167506217957,6
Mr. Bean's Holiday,Say It Isn't So,0.44138821959495544,7
Mr. Bean's Holiday,The Brave Little Toaster,0.44074568152427673,8
Mr. Bean's Holiday,Raising Victor Vargas,0.43939828872680664,9
Mr. Bean's Holiday,The Big Parade,0.4305642247200012,10
Anacondas: The Hunt for the Blood Orchid,The Blue Butterfly,0.43222227692604065,1
Anacondas: The Hunt for the Blood Orchid,Rio 2,0.39474937319755554,2
Anacondas: The Hunt for the Blood Orchid,Bled,0.3923787474632263,3
Anacondas: The Hunt for the Blood Orchid,Adaptation.,0.3890725374221802,4
Anacondas: The Hunt for the Blood Orchid,Dwegons,0.36812955141067505,5
Anacondas: The Hunt for the Blood Orchid,Arachnophobia,0.36584708094596863,6
Anacondas: The Hunt for the Blood Orchid,Khumba,0.36510711908340454,7
Anacondas: The Hunt for the Blood Orchid,High Tension,0.3618033826351166,8
Anacondas: The Hunt for the Blood Orchid,Monsters vs Aliens,0.35530978441238403,9
Anacondas: The Hunt for the Blood Orchid,Return to Oz,0.3529357314109802,10
Blood Ties,Black Mass,0.5479445457458496,1
Blood Ties,Max Payne,0.5142938494682312,2
Blood Ties,Gangster Squad,0.4988982677459717,3
Blood Ties,Righteous Kill,0.49692288041114807,4
Blood Ties,Summer of Sam,0.49570050835609436,5
Blood Ties,The Long Riders,0.49419888854026794,6
Blood Ties,The Other Guys,0.49369803071022034,7
Blood Ties,We Own the Night,0.4919625222682953,8
Blood Ties,White Chicks,0.49185994267463684,9
Blood Ties,Water & Power,0.4913097321987152,10
August Rush,A Simple Wish,0.5425615906715393,1
August Rush,Bogus,0.5306182503700256,2
August Rush,Boyhood,0.5231838226318359,3
August Rush,To Write Love on Her Arms,0.515961229801178,4
